grossprofit_margin,roe,roa,longdebt_to_workingcapital,q_sales_yoy,q_op_yoy,equity_yoy,turnover_rate,bp,ep,sp,code
29.1701,1.6299,2.6348,0.2679,6.6164,121.9342,1.2849,3.400681034482758,0.4091886661809428,0.006306095496998368,0.1036385611800414,002297.csv
75.1978,8.2873,5.7582,0.1078,22.9663,364.4165,10.6732,5.4644189655172415,0.3900288059472613,0.02760742175332194,0.1790313115674132,002315.csv
37.5232,6.4263,6.2439,0.0272,14.158,-39.8521,4.8236,0.5366586206896553,0.3132198916488059,0.017341349189670386,0.08716849224514439,002320.csv
19.5835,1.3559,1.7699,0.1328,17.6615,656.4211,1.2133,9.355089655172415,0.5786192518861814,0.0044408911109056655,0.4672451383031516,002342.csv
21.8724,3.0107,2.5029,0.0153,-7.8909,-23.6085,4.9645,1.0165724137931031,0.6272874091299336,0.027749719907877456,0.8223597222666936,002350.csv
16.35,14.8207,10.6725,1.276,32.8212,21.9264,33.0585,0.5837672727272727,0.1234441946145604,0.014124306705158338,0.2791731098262424,002352.csv
54.0211,8.8009,12.3516,0.0009,18.239,230.8382,75.1499,2.660522413793103,0.2697926200758445,0.007849082231518489,0.22053410311692886,002362.csv
30.38300000000001,6.2673,6.4005,0.0553,-21.9131,-153.5622,8.8543,0.9175293103448277,0.6336101897209142,0.03348363321440044,0.5074087158407339,002365.csv
30.6459,16.2902,9.5663,0.0518,29.7223,150.9864,2.1772,1.7645172413793104,0.3644014758750575,0.03171940485067965,0.4558325122495942,002367.csv
51.194,4.2173,4.1303,1.0214,1076.461,108.139,4.3201,5.161387931034484,0.1667743138875351,0.012209259618992684,0.3558577065345543,002370.csv
29.6813,10.3106,6.9073,0.0984,18.1658,-24.24,32.8352,1.3281982758620687,0.4290318621114583,0.03711282544485936,0.319512979348188,002373.csv
30.2391,16.8496,14.931,0.0068,28.3976,43.7001,10.7549,2.152560344827586,0.5097764590366641,0.07278131365479391,0.4344336590347802,002381.csv
21.4191,3.5574,3.5027,0.0143,-4.3264,14.3296,1.6797,1.1675206896551726,0.3422049820743973,0.016457289358054523,0.4657572659587378,002390.csv
61.4752,0.1976,0.0582,0.1248,-44.4851,-204.5861,-2.5981,0.5607103448275862,1.3232609042992145,0.05117381624498805,0.4727502687509932,002393.csv
24.0273,12.3151,8.7047,0.0176,25.582,-7.0478,13.3862,1.428844827586207,0.5701850096733146,0.07102676781538397,0.6034450552264872,002398.csv
39.1556,10.8288,8.9932,0.6752,20.4605,-10.8633,57.4707,0.4231689655172412,0.42671214074020064,0.040090156236847474,0.17619307621117936,002399.csv
17.3437,18.385,5.8569,0.0152,27.9269,22.5626,19.5987,1.9679465517241383,0.2864936197888229,0.025925944722022053,0.3109030790044035,002401.csv
22.9286,15.4766,9.1199,0.1246,48.3086,152.2264,45.442,4.5694827586206905,0.1490624705298386,0.017943122180613412,0.21370349802250288,002402.csv
16.0153,10.7808,7.4118,0.0532,-16.502,15.8354,3.8078,2.09660172413793,0.4965614245762801,0.043394490083277566,0.9368744588540648,002404.csv
88.4852,6.8322,4.9397,0.0512,9.4552,27.3635,95.8335,0.9260689655172412,0.07204721227964449,0.0027695141271123725,0.04041042317915232,002410.csv
42.8794,3.715,1.7935,23.6413,-44.5527,-33.1246,-3.6805,1.0035379310344827,0.7192053849057082,0.07942123287432498,1.9352048220067968,002419.csv
11.4776,12.3122,4.0293,0.986,-4.4537,-79.4445,13.1199,1.1180754385964913,0.31682556202159656,0.0655143225148589,1.93616927810966,002420.csv
14.6243,8.8746,4.875,1.0462,-29.6479,89.5964,9.3787,1.65663448275862,0.6918892573586343,0.05067447729276673,1.9695083542981249,002426.csv
22.681,13.8978,9.0635,0.7224,27.0556,55.2816,9.9318,1.0567793103448275,0.2239095258653096,0.02251867879188486,0.2896877196834394,002430.csv
29.3792,-11.9151,-7.1405,0.5089,2369.3901,94.9363,-45.6965,1.4953103448275866,0.1181312221886085,0.05072347721165734,0.02351446891608749,002447.csv
22.1386,6.9854,4.755,0.0419,17.7964,395.5576,5.9473,1.1767172413793106,1.0479870743137079,0.051035435368502295,0.9594586976839372,002454.csv
16.3635,13.3058,6.8367,1.3388,19.8176,-68.0996,83.4455,3.963960344827586,0.2699484306770771,0.023565065914190792,0.39849795622242784,002459.csv
21.3783,10.7514,6.9774,0.9632,44.183,1342.8559,28.1304,4.798791379310347,0.06510888335663229,0.00245384568498608,0.03528971578325772,002460.csv
50.1852,6.5057,3.8926,0.2575,-1.7824,151.6562,4.057,0.7284327586206897,0.4035926032105859,0.022872912144762884,0.19270859331528714,002461.csv
9.1768,9.0038,7.1763,0.0537,9.1788,23.5459,5.9381,0.7141120689655172,0.8837309352967353,0.0931383878312468,5.515789476831224,002462.csv
30.3664,23.5231,16.0357,0.1898,-10.147,-3.1713,22.3771,1.285375862068966,0.20056969020906432,0.039873976917931285,0.2342685614075853,002463.csv
36.2991,5.9996,4.6583,0.117,14.6495,14.5947,3.4705,1.194115517241379,0.42928141190409214,0.02328081868851018,0.2060492456539173,002465.csv
13.2712,0.7673,2.5776,0.7863,2.9713,129.0852,-0.5428,1.5705896551724141,0.4555136906029696,0.0035114702174653505,2.3970957776653554,002471.csv
17.3651,1.4306,2.6689,8.4019,23.5709,444.203,-0.5946,1.219053448275862,0.5671306341870065,0.01305657650197955,0.5440099048409898,002472.csv
17.7757,2.786,2.2849,0.1731,-17.7951,-209.3749,-1.1067,0.9379689655172416,1.1351610012925268,0.1163329777018926,1.2280241472061064,002478.csv
16.9854,2.4426,2.5687,7.0051,-50.6124,321.811,25.9857,1.5621241379310342,0.7144933635047154,0.016702465617974525,0.549875774971584,002480.csv
27.8694,10.1747,8.8454,0.0674,38.6042,56.4818,13.7228,2.089962068965517,0.3710368815014516,0.025457864012133367,0.22090736094322552,002484.csv
36.8743,11.1751,7.9321,0.103,-12.3659,-28.4878,7.1261,1.8068258620689648,0.37212676729454497,0.0435297768422393,0.3541914734436682,002518.csv
33.1424,6.3718,5.6942,0.0389,71.9513,235.5906,10.9043,0.6770741379310343,0.648023592610541,0.03674826350255908,0.3020401469597898,002519.csv
14.3935,4.5995,4.316,0.0068,0.9799,25.9007,-0.6787,3.210408620689655,1.1489397677322746,0.04483151463032845,1.079643694859659,002521.csv
26.5988,9.0598,6.4216,0.0878,17.3438,284.3184,5.6038,1.0530775862068962,0.3413999154637434,0.013236268815031892,0.2291172813001031,002522.csv
21.213,2.3112,1.9387,0.5625,28.6861,186.953,0.5579999999999999,0.6903293103448276,0.8618538888316031,0.01760340876698253,1.1126817847773478,002528.csv
14.273,8.6098,5.3851,0.2557,54.3531,-11.2795,33.6595,0.8213982758620691,0.8401517405381206,0.05141591977418807,1.5224077611253348,002533.csv
23.3407,15.5363,6.6824,0.5523,34.928000000000004,-44.1626,4.0327,1.139355172413793,0.4054843498146935,0.04652579845042013,0.4985814374660943,002534.csv
13.5508,14.6407,7.6993,0.8175,26.5593,17.7904,21.0602,2.1327948275862068,0.22239060262349106,0.02238708531401124,0.4293445537124703,002541.csv
34.1221,5.977,5.9816,0.0045,-35.9135,6.2029999999999985,6.4339,0.6340551724137933,0.9892566741025632,0.05305393329064837,0.22553568264726065,002546.csv
15.7253,1.1379,0.7353,0.07200000000000001,11.4979,1815.5829,1.1444,0.5449327586206896,0.1842686492031466,0.01494127884962889,0.09388275368951084,002552.csv
33.4448,45.4337,44.7761,0.1689,33.9709,11765.3097,52.2225,13.541051724137931,0.20564062487866447,0.016187273639690903,0.09916926342067413,002553.csv
57.292,3.3429,4.1927,0.0287,-68.4763,-65.8344,-3.2557,0.3148068965517241,0.76488343395443,0.07127043846492462,0.6437712512989313,002561.csv
27.2068,4.5145,4.0802,0.0079,-25.0346,101.3628,5.4753,0.9892844827586208,0.3420230124698496,0.015675428764037352,0.14591101674872284,002577.csv
16.8248,1.9647,1.8707,0.1215,9.5246,229.6155,41.8299,4.1828896551724135,0.666768148859944,0.009638781685479714,0.7455999029163813,002580.csv
22.5474,9.0328,8.6212,0.0023,28.6457,478.5521,8.7261,4.1317551724137935,0.6969797020212953,0.01624750144858652,0.3839491059034409,002585.csv
6.9085,-8.0113,-1.7118,0.5715,-36.2441,93.6246,-9.2415,0.6373,1.4543736339911884,0.06881339986490742,1.3518044303313568,002586.csv
10.3552,4.0601,3.4210000000000003,0.1843,13.3247,-71.6398,2.1289,1.2395793103448278,0.779473362431532,0.032792354357295925,1.0699819729080131,002593.csv
30.5914,18.7894,17.2211,0.0334,15.9576,-3.369,16.535,0.9861793103448276,0.22234915155864268,0.0351552056354911,0.1788867587840083,002595.csv
20.4602,1.3254,3.0719,1.0738,55.7399,105.0298,0.9382,1.890327586206896,0.5202678610486691,0.006279892541342596,0.4298273716726043,002596.csv
22.2745,17.381,9.3754,0.5101,12.9005,530.0594,24.4042,3.3543724137931017,0.18917312081432905,0.026304389339959863,0.33197742690386456,002600.csv
28.0194,9.1619,6.5865,0.2378,-56.5887,-91.2062,-4.1163,0.8346586206896554,0.6641999506104669,0.2775286019758264,1.5102653972629976,002611.csv
35.9764,11.3662,7.1335,0.2498,57.0441,-9.2354,34.0455,3.4675413793103464,0.4809206104735661,0.032965772974302934,0.6000023280493909,002614.csv
31.2595,13.589,7.2488,9.3589,29.2332,-9.7035,14.0965,1.0776241379310345,0.4649741953986594,0.054693901164332696,0.4629927084139793,002616.csv
52.254,30.2783,23.6255,0.5732,4.516,329.3377,17.914,1.4071258620689655,0.15539366421905704,0.02166304168513392,0.15107727591903086,002626.csv
3.8479,2.8919,2.7511,2.1433,-6.8901,24.3273,4.3141,0.8060517241379314,1.0347430271697018,0.017840270779608324,0.9834805564193824,002628.csv
38.5254,8.5324,6.9419,0.0368,-18.2211,-134.9546,2.8355,0.8385637931034483,0.4974185392594237,0.0482290132611444,0.3399518646638521,002632.csv
23.735,8.0318,6.3262,0.0739,-11.6324,102.2395,5.2444,2.007286206896551,0.5237345435999134,0.044111238231660216,0.2835285250167158,002635.csv
44.8804,10.1125,10.11,0.0917,4.4297,7.3017,7.1516,1.149889655172414,0.2713571161950737,0.0276527941976948,0.1568833012154008,002643.csv
24.4838,11.4359,9.5928,0.2303,19.9507,242.1326,11.1443,2.4324293103448267,0.5724576348840424,0.05235388367620377,0.7590876134993167,002649.csv
68.0673,24.1432,14.1817,1.1215,0.3584,122.5136,22.3938,1.138601724137931,0.12749363337951106,0.023266957311375392,0.17999421248696487,002653.csv
26.1807,3.6185,5.6452,0.0765,21.012,94.9126,3.6852,0.9649379310344824,0.6500873483497196,0.02351761344120749,0.7248372037259905,002662.csv
18.2268,0.6499,-0.6514,0.0432,280.6921,-26.3643,0.5919,0.7834827586206896,0.530990088770013,0.007017789280469668,0.15518421970733376,002667.csv
31.3741,9.622,8.9184,0.008,58.332,-7.8259,9.3363,1.9593172413793103,0.6256903333869348,0.04036750561471509,0.3179022240978545,002669.csv
17.4433,48.0436,21.2906,1.2748,-0.9639,99.7127,3.4928,2.2307275862068967,0.25212847062228283,0.10611843912923108,0.3916865269145565,002681.csv
21.54,9.4285,6.7548,0.3698,4.1183,99.1659,60.7322,1.8653689655172407,0.20527570233767609,0.012451650088269442,0.23551700927893704,002683.csv
34.7148,7.1239,5.7064,4.9061,13.8351,-3.347,-3.8145,1.2917258620689658,0.4504436995161405,0.0512245886995147,0.4969379684124983,002688.csv
37.803,12.3366,11.3473,0.0868,14.2362,1891.4751,12.6526,1.3790258620689655,0.2121259942341732,0.01998767395366336,0.19063744145148606,002695.csv
23.5853,3.0891,2.0085,0.1465,1.4767,100.7679,3.1376,3.0660758620689665,0.2984835465821383,0.010096805963303602,0.2202488227751372,002703.csv
40.3034,19.5321,15.5201,0.0466,63.6909,349.2976,12.8136,1.0705724137931034,0.0942858093977662,0.012711879640308406,0.09552593386221876,002706.csv
34.973,17.2613,11.9997,0.5215,80.0677,148.4407,21.4312,2.8477103448275862,0.06410308311093009,0.001323438486352661,0.05611504363994002,002709.csv
25.6254,3.0621,3.2985,0.0225,11.7252,16982.4761,3.1565,0.6206706896551725,0.2067736567126471,0.002682044060724285,0.14249510515420932,002715.csv
22.8647,6.221,4.5407,0.2942,32.2182,147.9036,6.5854,1.1899689655172414,0.6143593335727363,0.033592701310541886,0.5073520014095544,002719.csv
6.4170000000000025,31.7373,14.5295,0.35700000000000004,0.7551,179.4171,45.8081,1.5741327586206892,0.26501315747572063,0.02292958133106326,1.4698301072306916,002726.csv
35.8188,15.2497,11.0724,0.005,21.2869,13.8238,25.4734,1.9487086206896551,0.2366158203010462,0.02651760682990019,0.4520860760871503,002727.csv
10.2391,9.0523,7.218,0.0049,-22.4288,-94.386,36.3428,0.8855741379310342,0.7361343532554885,0.16093631354709925,0.5788589583660079,002746.csv
22.7211,2.9466,1.8458,0.0037,14.328,-7.0758,2.8357,1.1215655172413792,0.3116376788097604,0.015363658143067276,0.3350577145564945,002771.csv
27.5971,7.0923,4.3803,1.4659,15.7726,105.9322,4.9865,2.8137620689655183,0.7476831939429106,0.023300059509669083,0.3581436639952676,002772.csv
53.2486,15.633,10.619000000000002,0.0556,25.7841,29.2435,9.8268,1.4679551724137931,0.20151922574505093,0.028096286485193283,0.17604909855421194,002777.csv
24.1149,18.1324,15.1822,0.0287,10.0448,116.6577,79.9269,1.87211551724138,0.2244638858123761,0.005504468187527164,0.16975456051997048,002782.csv
30.4616,14.3328,8.8176,0.3983,13.7605,22.2594,16.6923,2.818706896551724,0.5223753823797165,0.07243928282336752,0.7130206929821321,002798.csv
32.2378,17.6749,17.029,0.0067,15.7604,30.0496,15.6178,3.2174258620689664,0.20848015979769746,0.030532509444109606,0.14385197257956928,002801.csv
36.7625,23.8195,19.0694,0.3316,19.6174,87.0034,31.5924,1.7517241379310342,0.11109823638278547,0.016602562401384833,0.10967822900781553,002810.csv
42.6338,14.2533,9.0508,1.0608,61.5756,100.6923,143.9629,1.805672413793104,0.0943148351831262,0.008103928764038365,0.03036030210001824,002812.csv
67.5466,14.6732,14.4656,0.0104,-18.5911,37.7383,12.4187,0.7331879310344829,0.5137702496413329,0.07653485611806495,0.15435110263176455,002818.csv
19.0827,10.2336,7.9144,0.014,23.4898,-0.2471,4.2663,0.8096258620689656,0.10147812692356907,0.010803022619199463,0.20057973220315944,002819.csv
45.6359,2.34,2.8849,0.0133,-22.1748,-94.8018,-1.406,0.6190655172413793,0.5090032612287566,0.0380995532694056,0.23670465306793706,002820.csv
27.7518,56.8469,41.6603,0.2401,50.3576,-18.9906,77.3041,2.206712068965517,0.18015256754745645,0.02293328095128866,0.2993829947016982,002838.csv
34.2442,7.7415,6.8338,0.17800000000000002,31.4311,-18.5347,-17.6907,1.6698017241379313,0.3419625898402832,0.0371169631587927,0.2450576681166265,002843.csv
19.9476,10.1579,6.5604,2.5045,12.9201,-47.6343,15.2534,4.367246551724139,0.26108936837989194,0.02667708935494475,0.4241433413289991,002846.csv
28.1603,5.5138,4.4288,0.0836,44.2101,16.2815,60.1617,1.7586741379310342,0.2332658817373877,0.013949201314521629,0.1321248909596036,002850.csv
40.6652,16.6542,12.2788,0.6778,46.1802,217.4513,19.2109,2.4303344827586213,0.14895769223643113,0.010478218554025287,0.08191845114684372,002859.csv
24.5535,1.3769,2.8205,0.8276,-8.1166,-71.9621,13.9245,1.4209775862068967,0.4074644878281458,0.006750167905035779,0.3430012301578978,002865.csv
41.0329,20.0737,20.6338,0.0074,6.5205,15.6805,14.3391,0.9547293103448281,0.22507725237866247,0.04292744264796343,0.2348722469182487,002867.csv
30.3512,5.613,4.8775,0.4261,-19.343,-108.4978,-1.199,0.4475534482758621,0.41793805615880375,0.02958829153421527,0.1664010134111455,002868.csv
17.3577,8.4524,5.4597,0.3313,44.2366,91.7107,97.3582,3.3082689655172417,0.2552725124175279,0.008358404392425642,0.2103310514918362,002876.csv
54.1338,10.7904,9.6477,0.0355,-0.8823,31.7689,5.2672,0.9652258620689655,0.5659750362032502,0.05646954730333805,0.33012208209449845,002879.csv
15.0149,10.1026,10.8484,0.0113,-3.6182,-11.3521,5.1147,0.5703982758620689,0.4989926836980221,0.06909228566947621,0.9755403760051844,002882.csv
18.5283,7.1808,5.9487,0.086,48.4468,-28.7428,59.2225,2.6790810344827576,0.33492598082738434,0.01523255582807244,0.2864982197647534,002886.csv
39.3704,13.8573,9.4752,0.4313,33.8991,21.6154,11.9709,2.2948310344827583,0.5674440983805707,0.061685002104886776,0.20964867421536496,002887.csv
24.6997,10.4907,10.1748,0.061,22.2589,154.7748,104.689,1.8287258620689653,0.17087939988101966,0.00804160552274768,0.17330778809140598,002891.csv
24.6105,5.7811,5.3794,0.2016,14.4025,-107.5016,47.9325,0.5605948275862069,0.542415159208427,0.0296881241886296,0.32616820062297114,002895.csv
26.8795,10.6116,8.1987,0.3471,14.813,-41.8986,9.8667,2.136962068965517,0.3451510632660505,0.0273319495328416,0.3452540824333111,002896.csv
47.1406,6.877999999999999,5.7562,0.0417,337.6083,-6.2821,7.9858,3.612081034482759,0.321626578482549,0.003736686036368375,0.04612147108001827,002903.csv
26.4712,22.9887,13.0305,1.6172,-8.6595,-17.5629,48.7977,1.2898500000000004,0.1334925845774444,0.023918878333626773,0.20112819181765768,002916.csv
29.1867,9.2551,7.8337,0.6895,22.9943,34.3165,21.3085,1.4926568965517242,0.4853442710676456,0.0320841445624446,0.4976094093145324,002921.csv
33.747,22.88300000000001,18.8702,0.1727,56.2149,8.6672,15.8404,0.9767724137931036,0.15169042742395314,0.03344421925552028,0.13833699391106832,002925.csv
30.1456,13.2327,10.982,0.0005,16.6038,5.9837,8.826,1.2755137931034484,0.3533977457060669,0.036909127048760176,0.2757895390594329,002937.csv
38.4273,8.455,7.8474,0.0023,27.0277,-54.3269,4.2007,2.0524775862068965,0.3067125376014954,0.03844086606704305,0.13678140863475127,002947.csv
36.6548,8.2569,7.0862,0.0228,-14.2928,-15.9871,6.1152,1.662624137931035,0.4658721163723516,0.04238101901922898,0.19308856792799345,002962.csv
43.2701,14.5194,9.155,1.1315,36.1821,64.9872,12.3874,2.9120189655172406,0.08533489916256715,0.009294111627417242,0.08677611072660857,002967.csv
21.4215,16.3617,13.3782,0.0166,41.0406,47.0114,12.8431,1.3466913793103448,0.13173008314840806,0.01705457123534644,0.17215046644484233,002968.csv
23.9299,30.0202,12.8865,2.1715,2.5353,202.7111,37.0062,2.1489724137931034,0.1526102295653187,0.015517245615124424,0.2519656243677982,002973.csv
64.5308,21.9399,20.6826,0.0993,13.4785,54.8895,72.0406,7.1639224137931015,0.2080138428584153,0.02818855628096037,0.07443584657488364,002978.csv
33.8427,14.1797,12.3423,0.0165,-28.1789,-55.1061,308.0038,5.352587931034483,0.3617719346950403,0.046598588970734496,0.2325610907957906,003021.csv
40.2836,14.9531,13.2131,0.0238,-25.4918,-46.8731,158.7694,10.218363793103446,0.4273991985664241,0.049431388861444166,0.22173130967835253,003027.csv
68.0891,-23.9624,-8.0244,1.4166,-8.5852,-42.483,-24.722,2.132574137931034,0.2864181285562423,0.024441058138810288,0.3223919719366831,300006.csv
33.4664,14.1502,6.4105,1.7158,10.1004,117.6691,15.8218,3.4741620689655175,0.3541913503899091,0.044418098850761714,0.4280481208850847,300007.csv
66.5814,10.9448,7.5026,0.6074,-3.65,-95.8184,20.0894,1.3547448275862068,0.3660468912119676,0.07313510285103424,0.18893931347860404,300016.csv
25.3142,2.5396,1.368,0.0155,-14.3273,104.3695,0.7338,1.4335637931034486,0.5434681544540868,0.002349814262046192,0.3736900443392099,300017.csv
51.7268,4.2845,3.6356,0.0005,-4.393,-35.5547,4.1329,2.7812862068965525,0.39509956657649015,0.0179524441926605,0.14618927845648153,300018.csv
31.8405,20.7446,15.984099999999998,0.1514,68.531,49.1382,17.651,4.455958620689656,0.1932977623801949,0.02281638738159987,0.1763062115998438,300019.csv
56.541,8.2028,7.5618,0.1327,27.0349,107.8343,6.0083,1.1962913793103451,0.5756989547255418,0.03238492983722627,0.4016119466238864,300026.csv
57.8151,10.9729,7.7395,0.0328,-4.3103,8.67,1.0037,1.6518172413793104,0.2638808375151778,0.028268754169359762,0.22115136500157528,300036.csv
36.0007,12.5932,9.7861,0.1523,52.1708,132.4002,53.4536,2.8400603448275863,0.14900963708379225,0.01022998211134035,0.07154928467881633,300037.csv
13.6006,4.1132,4.604,0.0096,7.1928,-20.2052,3.9164,2.264622413793104,0.7716402668721684,0.027718664468241738,1.0625282757195944,300047.csv
41.5504,1.0768,1.3658,0.0201,-53.0698,102.0716,1.5052,1.7310551724137926,0.8012009565721125,0.008613994918707036,0.33404134575631883,300050.csv
11.1523,2.1818,3.6829,0.0878,10.8735,45.5208,2.3733,2.185694827586207,0.4353123308117984,0.008016528537166313,0.7155992337971265,300056.csv
36.9743,11.4778,10.7672,0.0213,-17.3773,-7.4125,9.6306,1.121037931034483,0.3928414084811269,0.040682411141416436,0.20764350207990093,300066.csv
29.8338,5.595,3.1554,0.3802,-6.7001,-19.0604,2.9583,1.5979068965517245,0.8383098461827146,0.057302025584430566,0.508265914560628,300070.csv
19.213,11.2648,8.1919,0.115,160.1398,129.2664,26.0692,3.3248103448275863,0.1545243148399734,0.01843826370801881,0.10077279599608956,300073.csv
30.3168,12.8363,8.3872,0.012,-7.8554,30.1937,11.1931,2.3474224137931032,0.3303062875197084,0.022947593435740963,0.3025875348070449,300092.csv
53.9875,8.299,5.2789,0.2103,50.0975,15273.7255,9.0738,4.163879310344829,0.10722748764849764,0.0015885254676202437,0.05288090501779872,300101.csv
34.9096,4.2676,3.8475,0.0564,62.8246,44.9248,3.8055,1.032337931034483,0.4419371780171709,0.00975871227114092,0.2934103287473989,300110.csv
38.8695,14.9552,10.9093,0.0229,11.1214,87.4604,18.8888,1.622989655172414,0.2366234956269173,0.02795865097763648,0.19967274997162765,300114.csv
54.0397,17.3979,14.3309,0.3917,24.3696,184.8294,15.7229,3.3723965517241385,0.24339648954141296,0.023795332806930254,0.16125188221527545,300119.csv
32.7883,-7.5151,-1.69615,0.6843,434.8648,-483.80300000000005,-7.6502,0.7136689655172412,0.1989149707826558,0.004255265726644979,0.04270522367072753,300125.csv
34.4739,11.5775,11.0505,0.0003,4.7318,1.7102,2.7535,3.4488120689655184,0.23826124508332264,0.02741370991061769,0.1120514621408645,300127.csv
16.663,14.0464,8.1673,0.7865,25.6308,68.6632,18.0791,1.4756965517241378,0.2610707998100887,0.02411857126292557,0.3980779037816249,300138.csv
86.3965,17.5845,16.0479,0.1097,323.8823,1527.8705,34.5228,3.4588551724137933,0.08983247271635413,0.0030369249330021593,0.01907927002559143,300142.csv
